Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
30;0.300000;-0.022602;0.792053;-0.058427;-0.262158;0.149480;-0.438305;-0.421418;0.149090;-0.275854
31;0.310000;-0.022519;0.791958;-0.058370;-0.262150;0.149481;-0.438300;-0.421593;0.149107;-0.275831
32;0.320000;-0.022395;0.791816;-0.058330;-0.262159;0.149479;-0.438322;-0.421603;0.149110;-0.275847
33;0.330000;-0.022272;0.791706;-0.058335;-0.262155;0.149484;-0.438296;-0.421600;0.149115;-0.275838
34;0.340000;-0.022165;0.791586;-0.058291;-0.262148;0.149490;-0.438306;-0.421595;0.149111;-0.275835
35;0.350000;-0.022035;0.791469;-0.058266;-0.262166;0.149477;-0.438296;-0.421596;0.149098;-0.275844
36;0.360000;-0.021924;0.791351;-0.058277;-0.262160;0.149497;-0.438317;-0.421594;0.149123;-0.275835
37;0.370000;-0.021802;0.791257;-0.058254;-0.262158;0.149480;-0.438304;-0.421601;0.149113;-0.275859
38;0.380000;-0.021698;0.791147;-0.058198;-0.262153;0.149490;-0.438314;-0.421603;0.149134;-0.275837
39;0.390000;-0.021594;0.791049;-0.058172;-0.262149;0.149478;-0.438311;-0.421582;0.149113;-0.275840
40;0.400000;-0.021476;0.790949;-0.058199;-0.262165;0.149489;-0.438312;-0.421448;0.149107;-0.275852
41;0.410000;-0.021379;0.790842;-0.058151;-0.262155;0.149494;-0.438313;-0.421605;0.149116;-0.275855
42;0.420000;-0.021285;0.790757;-0.058125;-0.262178;0.149471;-0.438313;-0.421447;0.149094;-0.275850
43;0.430000;-0.021199;0.790652;-0.058071;-0.262170;0.149491;-0.438314;-0.421596;0.149128;-0.275843
44;0.440000;-0.021107;0.790507;-0.058091;-0.262157;0.149488;-0.438331;-0.421589;0.149107;-0.275858
45;0.450000;-0.021066;0.790432;-0.058077;-0.262165;0.149495;-0.438331;-0.421462;0.149085;-0.275829
46;0.460000;-0.021002;0.790316;-0.058087;-0.262180;0.149486;-0.438323;-0.421581;0.149124;-0.275822
47;0.470000;-0.020984;0.790164;-0.058067;-0.262172;0.149480;-0.438321;-0.421585;0.149113;-0.275846
48;0.480000;-0.020969;0.789986;-0.058067;-0.262163;0.149506;-0.438317;-0.421592;0.149099;-0.275827
49;0.490000;-0.020903;0.789814;-0.058128;-0.262160;0.149490;-0.438315;-0.421599;0.149127;-0.275826
50;0.500000;-0.020898;0.789620;-0.058145;-0.262176;0.149491;-0.438309;-0.421594;0.149127;-0.275850
51;0.510000;-0.020912;0.789426;-0.058177;-0.262167;0.149482;-0.438314;-0.421586;0.149130;-0.275846
52;0.520000;-0.020883;0.789192;-0.058213;-0.262161;0.149486;-0.438309;-0.421610;0.149114;-0.275845
53;0.530000;-0.020850;0.788942;-0.058288;-0.262160;0.149491;-0.438316;-0.421594;0.149106;-0.275844
54;0.540000;-0.020801;0.788678;-0.058362;-0.262153;0.149495;-0.438309;-0.421591;0.149124;-0.275847
55;0.550000;-0.020768;0.788414;-0.058457;-0.262168;0.149495;-0.438321;-0.421461;0.149098;-0.275847
56;0.560000;-0.020697;0.788169;-0.058586;-0.262156;0.149502;-0.438319;-0.421584;0.149132;-0.275844
57;0.570000;-0.020653;0.787906;-0.058670;-0.262151;0.149490;-0.438315;-0.421457;0.149089;-0.275836
58;0.580000;-0.020608;0.787636;-0.058731;-0.262171;0.149478;-0.438309;-0.421443;0.149065;-0.275792
59;0.590000;-0.020564;0.787380;-0.058786;-0.262156;0.149484;-0.438308;-0.421433;0.149074;-0.275772
60;0.600000;-0.020565;0.787086;-0.058808;-0.262163;0.149484;-0.438307;-0.421568;0.149107;-0.275776
61;0.610000;-0.020556;0.786820;-0.058802;-0.262168;0.149495;-0.438314;-0.421586;0.149091;-0.275780
62;0.620000;-0.020552;0.786579;-0.058791;-0.262175;0.149464;-0.438307;-0.421597;0.149103;-0.275834
63;0.630000;-0.020564;0.786349;-0.058735;-0.262152;0.149473;-0.438316;-0.421469;0.149095;-0.275834
64;0.640000;-0.020575;0.786083;-0.058675;-0.262161;0.149483;-0.438321;-0.421457;0.149090;-0.275854
65;0.650000;-0.020572;0.785846;-0.058610;-0.262174;0.149469;-0.438318;-0.421587;0.149108;-0.275855
66;0.660000;-0.020608;0.785605;-0.058481;-0.262182;0.149477;-0.438319;-0.421610;0.149126;-0.275830
67;0.670000;-0.020632;0.785379;-0.058381;-0.262161;0.149497;-0.438302;-0.421474;0.149099;-0.275872
68;0.680000;-0.020621;0.785102;-0.058242;-0.262164;0.149494;-0.438301;-0.421603;0.149105;-0.275845
69;0.690000;-0.020665;0.784850;-0.058112;-0.262170;0.149481;-0.438321;-0.421602;0.149110;-0.275841
70;0.700000;-0.020680;0.784545;-0.057917;-0.262174;0.149492;-0.438325;-0.421588;0.149090;-0.275835
71;0.710000;-0.020691;0.784236;-0.057681;-0.262178;0.149482;-0.438311;-0.421586;0.149110;-0.275763
72;0.720000;-0.020798;0.783926;-0.057409;-0.262174;0.149472;-0.438313;-0.421592;0.149102;-0.275756
73;0.730000;-0.020835;0.783615;-0.057205;-0.262174;0.149481;-0.438313;-0.421582;0.149103;-0.275772
74;0.740000;-0.020849;0.783318;-0.056905;-0.262178;0.149497;-0.438315;-0.421616;0.149104;-0.275760
75;0.750000;-0.020920;0.783008;-0.056577;-0.262175;0.149466;-0.438315;-0.421588;0.149101;-0.275744
76;0.760000;-0.020955;0.782760;-0.056289;-0.262186;0.149483;-0.438310;-0.421408;0.149079;-0.275783
77;0.770000;-0.020997;0.782544;-0.055955;-0.262184;0.149490;-0.438312;-0.421590;0.149109;-0.275822
78;0.780000;-0.021021;0.782349;-0.055613;-0.262178;0.149480;-0.438321;-0.421585;0.149126;-0.275829
79;0.790000;-0.021044;0.782182;-0.055216;-0.262171;0.149491;-0.438332;-0.421599;0.149124;-0.275841
80;0.800000;-0.021098;0.782018;-0.054767;-0.262173;0.149492;-0.438311;-0.421609;0.149117;-0.275854
81;0.810000;-0.021137;0.781891;-0.054302;-0.262162;0.149488;-0.438316;-0.421599;0.149113;-0.275851
82;0.820000;-0.021215;0.781774;-0.053751;-0.262169;0.149490;-0.438299;-0.421450;0.149102;-0.275823
83;0.830000;-0.021215;0.781630;-0.053214;-0.262167;0.149490;-0.438297;-0.421447;0.149103;-0.275847
84;0.840000;-0.021218;0.781507;-0.052689;-0.262152;0.149482;-0.438315;-0.421459;0.149091;-0.275829
85;0.850000;-0.021303;0.781397;-0.052190;-0.262155;0.149490;-0.438317;-0.421444;0.149084;-0.275824
86;0.860000;-0.021369;0.781261;-0.051612;-0.262139;0.149503;-0.438320;-0.421575;0.149125;-0.275817
87;0.870000;-0.021420;0.781112;-0.051038;-0.262137;0.149494;-0.438309;-0.421590;0.149125;-0.275833
88;0.880000;-0.021504;0.781002;-0.050461;-0.262123;0.149504;-0.438323;-0.421446;0.149097;-0.275827
89;0.890000;-0.021628;0.780906;-0.049848;-0.262136;0.149494;-0.438305;-0.421434;0.149099;-0.275839
90;0.900000;-0.021697;0.780802;-0.049211;-0.262142;0.149494;-0.438316;-0.421578;0.149125;-0.275808
91;0.910000;-0.021748;0.780723;-0.048670;-0.262130;0.149494;-0.438315;-0.421582;0.149135;-0.275809
92;0.920000;-0.021780;0.780621;-0.048022;-0.262137;0.149501;-0.438293;-0.421568;0.149132;-0.275799
93;0.930000;-0.021801;0.780532;-0.047428;-0.262121;0.149503;-0.438305;-0.421428;0.149091;-0.275738
94;0.940000;-0.021834;0.780469;-0.046793;-0.262138;0.149491;-0.438288;-0.421435;0.149094;-0.275753
95;0.950000;-0.021904;0.780411;-0.046078;-0.262147;0.149509;-0.438289;-0.421572;0.149123;-0.275807
96;0.960000;-0.022041;0.780353;-0.045109;-0.262139;0.149492;-0.438291;-0.421436;0.149105;-0.275806
97;0.970000;-0.022143;0.780333;-0.044248;-0.262126;0.149505;-0.438289;-0.421581;0.149140;-0.275784
98;0.980000;-0.022414;0.780333;-0.043248;-0.262142;0.149500;-0.438286;-0.421437;0.149101;-0.275800
99;0.990000;-0.022514;0.780360;-0.042372;-0.262123;0.149498;-0.438276;-0.421446;0.149102;-0.275792
100;1.000000;-0.022775;0.780377;-0.041358;-0.262138;0.149488;-0.438286;-0.421414;0.149094;-0.275736
101;1.010000;-0.022833;0.780375;-0.040461;-0.262137;0.149492;-0.438282;-0.421425;0.149110;-0.275714
102;1.020000;-0.022901;0.780378;-0.039526;-0.262136;0.149472;-0.438275;-0.421410;0.149090;-0.275731
103;1.030000;-0.023026;0.780366;-0.038570;-0.262127;0.149498;-0.438293;-0.421420;0.149097;-0.275778
104;1.040000;-0.023115;0.780369;-0.037624;-0.262123;0.149487;-0.438278;-0.421564;0.149123;-0.275787
105;1.050000;-0.023255;0.780384;-0.036498;-0.262141;0.149516;-0.438304;-0.421411;0.149093;-0.275743
106;1.060000;-0.023349;0.780379;-0.035393;-0.262132;0.149493;-0.438304;-0.421421;0.149097;-0.275732
107;1.070000;-0.023392;0.780391;-0.034372;-0.262125;0.149501;-0.438288;-0.421420;0.149100;-0.275696
108;1.080000;-0.023378;0.780482;-0.033393;-0.262132;0.149501;-0.438285;-0.421427;0.149096;-0.275702
109;1.090000;-0.023386;0.780581;-0.032225;-0.262127;0.149513;-0.438299;-0.421418;0.149099;-0.275722
110;1.100000;-0.023278;0.780724;-0.031174;-0.262115;0.149496;-0.438293;-0.421413;0.149088;-0.275720
111;1.110000;-0.023170;0.780974;-0.030155;-0.262128;0.149500;-0.438304;-0.421406;0.149090;-0.275722
112;1.120000;-0.023025;0.781275;-0.029242;-0.262126;0.149507;-0.438296;-0.421421;0.149093;-0.275722
113;1.130000;-0.022793;0.781699;-0.028382;-0.262118;0.149517;-0.438288;-0.421418;0.149105;-0.275711
114;1.140000;-0.022479;0.782246;-0.027561;-0.262106;0.149508;-0.438288;-0.421551;0.149141;-0.275687
115;1.150000;-0.022042;0.782836;-0.026646;-0.262120;0.149495;-0.438284;-0.421423;0.149104;-0.275700
116;1.160000;-0.021483;0.783576;-0.025664;-0.262100;0.149500;-0.438278;-0.421557;0.149124;-0.275697
117;1.170000;-0.020797;0.784330;-0.024784;-0.262096;0.149513;-0.438273;-0.421404;0.149086;-0.275710
118;1.180000;-0.020054;0.785244;-0.023674;-0.262111;0.149510;-0.438299;-0.421419;0.149094;-0.275701
119;1.190000;-0.019129;0.786169;-0.022765;-0.262099;0.149482;-0.438286;-0.421548;0.149132;-0.275695
120;1.200000;-0.018131;0.787136;-0.021797;-0.262111;0.149526;-0.438280;-0.421420;0.149117;-0.275705
121;1.210000;-0.016968;0.788150;-0.020611;-0.262117;0.149502;-0.438270;-0.421378;0.149110;-0.275717
122;1.220000;-0.015705;0.789112;-0.019344;-0.262141;0.149492;-0.438289;-0.421437;0.149120;-0.275709
123;1.230000;-0.014324;0.790207;-0.017994;-0.262116;0.149497;-0.438292;-0.421570;0.149138;-0.275703
124;1.240000;-0.012869;0.791330;-0.016648;-0.262113;0.149502;-0.438285;-0.421429;0.149131;-0.275703
125;1.250000;-0.011305;0.792409;-0.015295;-0.262104;0.149499;-0.438269;-0.421413;0.149121;-0.275672
126;1.260000;-0.009767;0.793475;-0.013883;-0.262118;0.149507;-0.438270;-0.421554;0.149156;-0.275696
127;1.270000;-0.008070;0.794521;-0.012422;-0.262119;0.149487;-0.438277;-0.421560;0.149151;-0.275720
128;1.280000;-0.006224;0.795390;-0.010953;-0.262126;0.149497;-0.438275;-0.421577;0.149157;-0.275735
129;1.290000;-0.004322;0.796102;-0.009377;-0.262113;0.149491;-0.438282;-0.421608;0.149196;-0.275744
130;1.300000;-0.002428;0.796645;-0.007835;-0.262136;0.149482;-0.438252;-0.421588;0.149161;-0.275741
131;1.310000;-0.000343;0.797004;-0.006020;-0.262121;0.149507;-0.438288;-0.421598;0.149185;-0.275775
132;1.320000;0.001688;0.797375;-0.004236;-0.262120;0.149492;-0.438264;-0.421602;0.149173;-0.275739
133;1.330000;0.003789;0.797577;-0.002353;-0.262109;0.149505;-0.438263;-0.421612;0.149186;-0.275776
134;1.340000;0.005873;0.797710;-0.000495;-0.262116;0.149475;-0.438241;-0.421544;0.149173;-0.275782
135;1.350000;0.007743;0.797664;0.001259;-0.262117;0.149493;-0.438264;-0.421403;0.149139;-0.275783
136;1.360000;0.009763;0.797564;0.003082;-0.262100;0.149498;-0.438251;-0.421588;0.149171;-0.275776
137;1.370000;0.011744;0.797394;0.004686;-0.262075;0.149502;-0.438208;-0.421565;0.149154;-0.275750
138;1.380000;0.013822;0.797230;0.006339;-0.262033;0.149486;-0.438129;-0.421530;0.149145;-0.275704
139;1.390000;0.015735;0.797061;0.007902;-0.261976;0.149465;-0.438052;-0.421351;0.149114;-0.275664
140;1.400000;0.017705;0.796860;0.009444;-0.261900;0.149478;-0.438020;-0.421237;0.149113;-0.275618
141;1.410000;0.019691;0.796732;0.010932;-0.261778;0.149502;-0.437925;-0.421163;0.149108;-0.275544
142;1.420000;0.021712;0.796589;0.012460;-0.261611;0.149518;-0.437706;-0.421001;0.149125;-0.275354
143;1.430000;0.023575;0.796576;0.014017;-0.261312;0.149519;-0.437370;-0.420780;0.149109;-0.274975
144;1.440000;0.025574;0.796475;0.015573;-0.260952;0.149491;-0.436962;-0.420388;0.149100;-0.274553
145;1.450000;0.027559;0.796454;0.017108;-0.260624;0.149508;-0.436641;-0.420007;0.149121;-0.274167
146;1.460000;0.029507;0.796465;0.018595;-0.260230;0.149464;-0.436210;-0.419595;0.149150;-0.273760
147;1.470000;0.031550;0.796492;0.020036;-0.259890;0.149496;-0.435813;-0.419194;0.149176;-0.273358
148;1.480000;0.033554;0.796512;0.021603;-0.259518;0.149484;-0.435365;-0.418777;0.149167;-0.272910
149;1.490000;0.035422;0.796539;0.023032;-0.259098;0.149512;-0.434952;-0.418370;0.149136;-0.272469
150;1.500000;0.037435;0.796485;0.024501;-0.258679;0.149529;-0.434532;-0.417945;0.149141;-0.272083
151;1.510000;0.039424;0.796357;0.025760;-0.258264;0.149528;-0.434166;-0.417520;0.149105;-0.271707
152;1.520000;0.041198;0.796307;0.027046;-0.257841;0.149532;-0.433766;-0.417126;0.149184;-0.271279
153;1.530000;0.043069;0.796159;0.028585;-0.257361;0.149547;-0.433298;-0.416723;0.149160;-0.270793
154;1.540000;0.044811;0.796080;0.029844;-0.256894;0.149557;-0.432798;-0.416335;0.149114;-0.270328
155;1.550000;0.046574;0.795956;0.031230;-0.256355;0.149565;-0.432342;-0.415919;0.149114;-0.269889
156;1.560000;0.048348;0.795836;0.032621;-0.255871;0.149549;-0.431834;-0.415417;0.149113;-0.269424
157;1.570000;0.049969;0.795714;0.033863;-0.255357;0.149521;-0.431322;-0.414894;0.149071;-0.268919
158;1.580000;0.051731;0.795595;0.035258;-0.254809;0.149515;-0.430699;-0.414119;0.148914;-0.268546
159;1.590000;0.053469;0.795436;0.036526;-0.254210;0.149517;-0.429982;-0.413560;0.148818;-0.267884
160;1.600000;0.055091;0.795264;0.037594;-0.253572;0.149496;-0.429308;-0.412947;0.148866;-0.267259
161;1.610000;0.056861;0.795058;0.038694;-0.253001;0.149527;-0.428699;-0.412556;0.148935;-0.266593
162;1.620000;0.058520;0.794956;0.039749;-0.252413;0.149530;-0.428122;-0.411991;0.148954;-0.266031
163;1.630000;0.060126;0.794871;0.040739;-0.251840;0.149510;-0.427517;-0.411384;0.149020;-0.265419
164;1.640000;0.061765;0.794746;0.041679;-0.251235;0.149559;-0.426926;-0.410799;0.148983;-0.264757
165;1.650000;0.063400;0.794663;0.042728;-0.250627;0.149556;-0.426230;-0.410208;0.149014;-0.264141
166;1.660000;0.065021;0.794582;0.043776;-0.249938;0.149546;-0.425550;-0.409578;0.149026;-0.263504
167;1.670000;0.066522;0.794445;0.044975;-0.249183;0.149536;-0.424758;-0.408911;0.148977;-0.262846
168;1.680000;0.067987;0.794281;0.046241;-0.248438;0.149480;-0.423996;-0.408237;0.149002;-0.262000
169;1.690000;0.069406;0.794202;0.047608;-0.247731;0.149475;-0.423306;-0.407414;0.148993;-0.261343
170;1.700000;0.070747;0.794112;0.049047;-0.246983;0.149445;-0.422504;-0.406771;0.148974;-0.260608
171;1.710000;0.072120;0.794051;0.050429;-0.246280;0.149474;-0.421863;-0.406207;0.148929;-0.259941
172;1.720000;0.073360;0.794002;0.051887;-0.245590;0.149526;-0.421082;-0.405530;0.149069;-0.259123
173;1.730000;0.074700;0.794017;0.053351;-0.244828;0.149520;-0.420311;-0.404756;0.149122;-0.258321
174;1.740000;0.075913;0.794081;0.054866;-0.244073;0.149499;-0.419520;-0.403861;0.149153;-0.257578
175;1.750000;0.077151;0.794113;0.056243;-0.243297;0.149415;-0.418733;-0.403245;0.149147;-0.256801
176;1.760000;0.078368;0.794173;0.057600;-0.242555;0.149384;-0.417987;-0.402420;0.149068;-0.256076
177;1.770000;0.079765;0.794276;0.059066;-0.241797;0.149402;-0.417176;-0.401635;0.149039;-0.255360
178;1.780000;0.081069;0.794343;0.060504;-0.241043;0.149340;-0.416476;-0.400778;0.148982;-0.254589
179;1.790000;0.082328;0.794453;0.061888;-0.240363;0.149386;-0.415850;-0.400066;0.149072;-0.253708
180;1.800000;0.083762;0.794484;0.063348;-0.239644;0.149403;-0.415098;-0.399373;0.149076;-0.252764
181;1.810000;0.085138;0.794450;0.064850;-0.238956;0.149401;-0.414315;-0.398431;0.149006;-0.251941
182;1.820000;0.086409;0.794483;0.066346;-0.238212;0.149348;-0.413550;-0.397674;0.149051;-0.251176
183;1.830000;0.087889;0.794493;0.067720;-0.237521;0.149381;-0.412851;-0.396886;0.149043;-0.250378
184;1.840000;0.089349;0.794414;0.069214;-0.236762;0.149331;-0.412106;-0.395921;0.148969;-0.249574
185;1.850000;0.090747;0.794308;0.070442;-0.235928;0.149343;-0.411228;-0.395231;0.148966;-0.248802
186;1.860000;0.092269;0.794178;0.071833;-0.235239;0.149333;-0.410513;-0.394600;0.148946;-0.248081
187;1.870000;0.093979;0.794028;0.073245;-0.234505;0.149341;-0.409834;-0.393657;0.148917;-0.247295
188;1.880000;0.095557;0.793882;0.074382;-0.233798;0.149327;-0.409122;-0.392948;0.148944;-0.246608
189;1.890000;0.097245;0.793659;0.075765;-0.233123;0.149340;-0.408298;-0.392452;0.148972;-0.245821
190;1.900000;0.099031;0.793468;0.077288;-0.232413;0.149374;-0.407536;-0.391775;0.149038;-0.245162
191;1.910000;0.100842;0.793313;0.078684;-0.231594;0.149368;-0.406754;-0.391071;0.148998;-0.244456
192;1.920000;0.102643;0.793195;0.080131;-0.230833;0.149337;-0.406014;-0.390093;0.148971;-0.243661
193;1.930000;0.104364;0.793169;0.081779;-0.229995;0.149284;-0.405246;-0.389287;0.148929;-0.242823
194;1.940000;0.106216;0.793133;0.083384;-0.229201;0.149227;-0.404403;-0.388366;0.148897;-0.241948
195;1.950000;0.108059;0.793179;0.085081;-0.228431;0.149229;-0.403570;-0.387484;0.149006;-0.241156
196;1.960000;0.109917;0.793160;0.086749;-0.227627;0.149210;-0.402728;-0.386766;0.149010;-0.240365
197;1.970000;0.111724;0.793215;0.088443;-0.226855;0.149222;-0.401949;-0.385876;0.148979;-0.239505
198;1.980000;0.113553;0.793302;0.090369;-0.226156;0.149320;-0.401240;-0.385117;0.148925;-0.238669
199;1.990000;0.115383;0.793379;0.092365;-0.225339;0.149339;-0.400426;-0.384368;0.148891;-0.237730
200;2.000000;0.117184;0.793494;0.094324;-0.224554;0.149322;-0.399568;-0.383451;0.148807;-0.236753
201;2.010000;0.119000;0.793568;0.096272;-0.223703;0.149268;-0.398697;-0.382599;0.148824;-0.235812
202;2.020000;0.120829;0.793549;0.098296;-0.222805;0.149199;-0.397799;-0.381764;0.148871;-0.235016
203;2.030000;0.122600;0.793571;0.100231;-0.221950;0.149172;-0.396901;-0.381065;0.148857;-0.234271
204;2.040000;0.124357;0.793567;0.102161;-0.221113;0.149168;-0.396132;-0.380209;0.148803;-0.233533
205;2.050000;0.126055;0.793540;0.104034;-0.220260;0.149163;-0.395353;-0.379387;0.148856;-0.232799
206;2.060000;0.127765;0.793453;0.105819;-0.219423;0.149191;-0.394513;-0.378604;0.148890;-0.231954
207;2.070000;0.129461;0.793279;0.107657;-0.218579;0.149100;-0.393573;-0.377798;0.148854;-0.231038
208;2.080000;0.131066;0.793134;0.109450;-0.217716;0.149057;-0.392653;-0.376956;0.148859;-0.230206
209;2.090000;0.132648;0.792930;0.111203;-0.216889;0.149045;-0.391667;-0.376195;0.148789;-0.229304
210;2.100000;0.134335;0.792556;0.112839;-0.216085;0.149084;-0.390894;-0.375313;0.148889;-0.228562
211;2.110000;0.135818;0.792214;0.114679;-0.215269;0.149100;-0.390156;-0.374557;0.148915;-0.227710
212;2.120000;0.137314;0.791862;0.116750;-0.214422;0.149096;-0.389263;-0.373738;0.148930;-0.226768
213;2.130000;0.138913;0.791358;0.118594;-0.213551;0.149163;-0.388332;-0.372883;0.148979;-0.225844
214;2.140000;0.140396;0.790890;0.120486;-0.212689;0.149166;-0.387520;-0.371969;0.148992;-0.224871
215;2.150000;0.141906;0.790382;0.122409;-0.211880;0.149147;-0.386651;-0.371026;0.148917;-0.223936
216;2.160000;0.143440;0.789763;0.124381;-0.211035;0.149112;-0.385811;-0.369922;0.148863;-0.223178
217;2.170000;0.144857;0.789208;0.126231;-0.210104;0.149106;-0.384942;-0.369105;0.148901;-0.222317
218;2.180000;0.146411;0.788625;0.128208;-0.209176;0.149123;-0.383976;-0.368113;0.148834;-0.221420
219;2.190000;0.147986;0.788020;0.130053;-0.208307;0.149105;-0.383046;-0.367268;0.148838;-0.220290
220;2.200000;0.149483;0.787491;0.131981;-0.207482;0.149155;-0.382170;-0.366402;0.148841;-0.219268
221;2.210000;0.150981;0.787017;0.133950;-0.206621;0.149168;-0.381215;-0.365554;0.148821;-0.218334
222;2.220000;0.152649;0.786413;0.135849;-0.205498;0.149129;-0.380092;-0.364544;0.148735;-0.217451
223;2.230000;0.154109;0.785863;0.137668;-0.204434;0.149107;-0.379063;-0.363510;0.148693;-0.216465
224;2.240000;0.155630;0.785373;0.139639;-0.203495;0.149059;-0.378198;-0.362404;0.148800;-0.215477
225;2.250000;0.157091;0.784830;0.141591;-0.202611;0.149025;-0.377279;-0.361303;0.148810;-0.214447
226;2.260000;0.158583;0.784300;0.143433;-0.201771;0.148827;-0.376054;-0.360470;0.148804;-0.213502
227;2.270000;0.160099;0.783687;0.145391;-0.200711;0.149033;-0.375226;-0.359611;0.148843;-0.212475
228;2.280000;0.161413;0.783223;0.147543;-0.199765;0.148943;-0.374227;-0.358568;0.148780;-0.211446
229;2.290000;0.162723;0.782696;0.149442;-0.198839;0.148835;-0.373281;-0.357514;0.148784;-0.210350
230;2.300000;0.164203;0.782181;0.151487;-0.197786;0.148731;-0.372209;-0.356577;0.148758;-0.209244
231;2.310000;0.165534;0.781645;0.153586;-0.196714;0.148733;-0.371191;-0.355584;0.148736;-0.208241
232;2.320000;0.166955;0.781111;0.155509;-0.195670;0.148852;-0.370249;-0.354560;0.148798;-0.207245
233;2.330000;0.168255;0.780669;0.157566;-0.194648;0.148892;-0.369207;-0.353386;0.148823;-0.206181
234;2.340000;0.169640;0.780159;0.159686;-0.193669;0.148948;-0.368176;-0.352319;0.148894;-0.205071
235;2.350000;0.171121;0.779694;0.161657;-0.192720;0.148689;-0.366902;-0.351338;0.148792;-0.204112
236;2.360000;0.172578;0.779222;0.163772;-0.191613;0.148587;-0.365774;-0.350318;0.148765;-0.203045
237;2.370000;0.174042;0.778806;0.165987;-0.190543;0.148736;-0.364879;-0.349417;0.148823;-0.202034
238;2.380000;0.175569;0.778397;0.167992;-0.189491;0.148817;-0.363916;-0.348313;0.148829;-0.200965
239;2.390000;0.177105;0.778128;0.170056;-0.188627;0.148688;-0.362927;-0.347249;0.148815;-0.200092
240;2.400000;0.178708;0.777882;0.172177;-0.187587;0.148639;-0.361828;-0.346121;0.148804;-0.198987
241;2.410000;0.180302;0.777699;0.174237;-0.186565;0.148635;-0.360813;-0.345087;0.148732;-0.198008
242;2.420000;0.181905;0.777550;0.176296;-0.185521;0.148701;-0.359817;-0.344028;0.148675;-0.196972
